Date,Id,Message
2023-03-21 19:57:21, 27fb7d5b-db38-45c2-9ac6-af64cd3035e9, GET /v2/api/school-count
2023-03-21 19:57:21, bf7bea2e-3f5f-4552-b496-d02403dff841, GET /v2/api/school-count
2023-03-21 19:57:22, 22cf9bc7-8739-406a-ac8c-b51b60d3ddd8, GET /v2/api/get-all-user
2023-03-21 19:57:22, 2f03e0a0-1c4c-4d52-b2fc-32710b7a4cf7, GET /v2/api/get-all-user
2023-03-21 19:57:36, 82d098be-36ce-4802-bbde-4101c576d4c5, GET /v2/api/school-count
2023-03-21 19:57:38, 57cc30b2-35b0-450e-b58d-b344b9635bef, GET /v2/api/school-count
2023-03-21 19:57:39, 3f8a8223-0de2-44f8-a791-6cf874d8e9f4, GET /v2/api/get-all-user
2023-03-21 19:57:41, 45c01eb4-830d-48d1-84cc-757790ee4fc9, GET /v2/api/get-all-user
